<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
    134.90989,    381.00000,     26.04738,    -13.38945
    135.49391,    327.00000,     26.06718,    -13.38980
    136.07794,    278.00000,     26.08697,    -13.39014
    136.66196,    234.00000,     26.10677,    -13.39049
    137.24599,    193.00000,     26.12656,    -13.39083
    137.83002,    127.00000,     26.14636,    -13.39117
    138.41404,    132.00000,     26.16615,    -13.39151
    138.99807,    128.00000,     26.18595,    -13.39185
    139.58209,    111.00000,     26.20574,    -13.39218
    140.16612,     95.00000,     26.22554,    -13.39252
    140.75014,     63.00000,     26.24533,    -13.39285
    141.33417,     30.00000,     26.26513,    -13.39318
    141.91819,     39.00000,     26.28492,    -13.39351
    142.50222,     63.00000,     26.30472,    -13.39384
    143.08624,     89.00000,     26.32452,    -13.39417
    143.67027,     99.00000,     26.34431,    -13.39449
    144.25430,    124.00000,     26.36411,    -13.39481
    144.83832,    123.00000,     26.38390,    -13.39514
    145.42235,    156.00000,     26.40370,    -13.39546
    146.00637,    150.00000,     26.42349,    -13.39578
    146.59040,    138.00000,     26.44329,    -13.39609
    147.17442,    119.00000,     26.46309,    -13.39641
    147.75845,    140.00000,     26.48288,    -13.39672
    148.34247,    207.00000,     26.50268,    -13.39704
    148.92650,    370.00000,     26.52247,    -13.39735
    149.51053,    553.00000,     26.54227,    -13.39766
    150.09455,    615.00000,     26.56207,    -13.39797
    150.67858,    607.00000,     26.58186,    -13.39827
    151.26260,    538.00000,     26.60166,    -13.39858
    151.84663,    460.00000,     26.62146,    -13.39888
    152.43065,    323.00000,     26.64125,    -13.39918
    153.01468,    266.00000,     26.66105,    -13.39948
    153.59870,    197.00000,     26.68085,    -13.39978
    154.18273,    102.00000,     26.70064,    -13.40008
    154.76675,     89.00000,     26.72044,    -13.40038
    155.35078,     72.00000,     26.74024,    -13.40067
    155.93481,     48.00000,     26.76003,    -13.40096
    156.51883,     46.00000,     26.77983,    -13.40125
    157.10286,     19.00000,     26.79963,    -13.40154
    157.68688,    -27.00000,     26.81942,    -13.40183
    158.27091,    -39.00000,     26.83922,    -13.40212
    158.85493,    -66.00000,     26.85902,    -13.40240
    159.43896,   -150.00000,     26.87881,    -13.40269
    160.02298,   -227.00000,     26.89861,    -13.40297
    160.60701,   -265.00000,     26.91841,    -13.40325
    161.19103,   -297.00000,     26.93820,    -13.40353
    161.77506,   -323.00000,     26.95800,    -13.40381
    162.35909,   -322.00000,     26.97780,    -13.40408
    162.94311,   -303.00000,     26.99760,    -13.40436
    163.52714,   -330.00000,     27.01739,    -13.40463
    164.11116,   -408.00000,     27.03719,    -13.40490
    164.69519,   -441.00000,     27.05699,    -13.40517
    165.27921,   -463.00000,     27.07679,    -13.40544
    165.86324,   -481.00000,     27.09658,    -13.40570
    166.44726,   -497.00000,     27.11638,    -13.40597
    167.03129,   -554.00000,     27.13618,    -13.40623
    167.61532,   -740.00000,     27.15598,    -13.40649
    168.19934,   -823.00000,     27.17577,    -13.40675
    168.78337,   -879.00000,     27.19557,    -13.40701
    169.36739,   -898.00000,     27.21537,    -13.40727
    169.95142,   -940.00000,     27.23517,    -13.40753
    170.53544,  -1010.00000,     27.25496,    -13.40778
    171.11947,  -1207.00000,     27.27476,    -13.40803
    171.70349,  -1277.00000,     27.29456,    -13.40828
    172.28752,  -1305.00000,     27.31436,    -13.40853
    172.87154,  -1297.00000,     27.33416,    -13.40878
    173.45557,  -1277.00000,     27.35395,    -13.40903
    174.03960,  -1272.00000,     27.37375,    -13.40927
    174.62362,  -1280.00000,     27.39355,    -13.40952
    175.20765,  -1383.00000,     27.41335,    -13.40976
    175.79167,  -1395.00000,     27.43315,    -13.41000
    176.37570,  -1398.00000,     27.45295,    -13.41024
    176.95972,  -1425.00000,     27.47274,    -13.41047
    177.54375,  -1469.00000,     27.49254,    -13.41071
    178.12777,  -1507.00000,     27.51234,    -13.41094
    178.71180,  -1602.00000,     27.53214,    -13.41118
    179.29583,  -1679.00000,     27.55194,    -13.41141
    179.87985,  -1757.00000,     27.57174,    -13.41164
    180.46388,  -1896.00000,     27.59153,    -13.41186
    181.04790,  -1958.00000,     27.61133,    -13.41209
    181.44481,  -1958.00000,     27.62479,    -13.41225
